LATITUDE,LONGITUDE,ACCIDENT_TYPE_(CATEGORY),ROAD_TYPE,WEATHER,VEHICLE_1:_BODY_TYPE,Area,IMPACT
36.67393,139.98625,転落,道路(その他),晴れ,バン,さくら市,9
40.7411,141.20639,衝突,道路(その他),晴れ,キャブオーバ,上北郡七戸町,9
35.46199,139.62541,車両故障,道路(その他),晴れ,リヤーエンジン,横浜市,7
35.23225,139.05238,車両故障,道路(その他),晴れ,リヤーエンジン,足柄下郡箱根町,7
35.52171,140.32097,転覆,道路(その他),晴れ,塵芥車,大網白里南...,10
35.86301,139.40781,車両故障,道路(その他),晴れ,リヤーエンジン,狭山市,7
43.06102,141.35637,車両故障,道路(その他),晴れ,リヤーエンジン,札幌市,7
36.32231,139.0818,衝突,道路(その他),晴れ,バン,高崎市,9
34.89215,134.62582,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,姫路市,7
35.36409,139.56711,車両故障,道路(その他),晴れ,リヤーエンジン,上郷町,7
34.68781,135.49919,死傷,道路(その他),晴れ,箱型,大阪市,10
26.20858,127.68445,死傷,道路(その他),晴れ,箱型,那覇市,10
35.45037,139.62526,車内,道路(その他),晴れ,リヤーエンジン,横浜市,5
35.42718,139.35161,車両故障,道路(高速自動車国道),雨,リヤーエンジン,厚木市,8
35.57524,139.49635,健康起因,その他の場所,雨,箱型,町田市,7
35.67932,139.77089,死傷,道路(その他),雨,箱型,中央区,10
34.87542,137.45659,死傷,道路(その他),晴れ,バン,豊川市,10
34.65511,133.91957,衝突,道路(高速自動車国道),晴れ,キャブオーバ,岡山市,9
38.10048,140.70802,車両故障,道路(その他),晴れ,タンク車,柴田郡村,8
35.01586,137.16751,交通障害,道路(高速自動車国道),晴れ,タンク車,岡崎市,8
34.99095,137.18741,交通障害,道路(高速自動車国道),晴れ,バン,岡崎市,7
35.01057,135.71495,車両故障,道路(その他),晴れ,リヤーエンジン,京都市,7
36.37025,140.20155,車両故障,道路(その他),晴れ,リヤーエンジン,笠間市,7
35.80697,140.46927,転覆,道路(その他),晴れ,冷蔵冷凍車,香取市,9
35.92629,139.47505,死傷,道路(その他),晴れ,リヤーエンジン,川越市,10
35.74001,139.63594,車両故障,道路(その他),晴れ,タンク車,練馬区,8
35.65099,139.8535,車両故障,道路(自動車専用道路等),晴れ,リヤーエンジン,江戸川区,7
43.19273,141.36452,衝突,道路(その他),雪,バン,石狩市,10
43.19273,141.36452,衝突,道路(その他),雪,トラクタ,石狩市,10
43.19273,141.36452,衝突,道路(その他),その他,バン,石狩市,10
43.7436,142.07181,衝突,道路(その他),雪,箱型,深川市,10
36.37066,140.47539,車両故障,その他の場所,晴れ,リヤーエンジン,水戸市,7
36.31866,138.84262,転落,道路(その他),晴れ,キャブオーバ,安中市,9
37.61222,139.74017,車両故障,道路(その他),曇,リヤーエンジン,喜多方市,8
35.1063,136.84338,車内,道路(その他),晴れ,リヤーエンジン,名古屋市,5
43.01313,142.8656,衝突,道路(高速自動車国道),曇,トラクタ,上川郡清水町,9
35.45002,139.63646,車両故障,道路(その他),晴れ,リヤーエンジン,横浜市,7
35.00301,135.69406,車両故障,道路(その他),晴れ,リヤーエンジン,京都市,7
37.91102,139.06676,死傷,道路(その他),曇,箱型,新潟市,10
35.48661,139.36481,健康起因,その他の場所,晴れ,バン,厚木市,6
34.66989,135.50281,死傷,道路(その他),晴れ,箱型,大阪市,10
34.94474,137.19891,死傷,道路(その他),晴れ,冷蔵冷凍車,岡崎市,10
37.9297,139.12735,車両故障,道路(自動車専用道路等),曇,バン,新潟市,7
36.20177,136.26764,衝突,道路(その他),晴れ,トラクタ,あわら市,9
34.98938,134.61221,車両故障,道路(高速自動車国道),曇,リヤーエンジン,姫路市,8
37.97453,139.27437,車両故障,道路(高速自動車国道),曇,リヤーエンジン,北蒲原郡聖篭町,8
35.8119,139.19943,車両故障,道路(その他),晴れ,リヤーエンジン,青梅市,7
34.66754,135.49377,車両故障,道路(その他),雨,リヤーエンジン,大阪市,8
35.48506,139.62701,車内,道路(その他),晴れ,リヤーエンジン,横浜市,5
34.40415,132.97038,飲酒等(酒気帯び),その他の場所,雨,タンク車,三原市,10
35.39245,139.52249,飲酒等(酒気帯び),道路(その他),曇,キャブオーバ,横浜市,9
35.6545,139.79475,車両故障,その他の場所,晴れ,リヤーエンジン,江東区,7
35.76604,139.72035,車両故障,道路(その他),晴れ,リヤーエンジン,北区,7
32.7255,129.86864,車内,道路(その他),晴れ,リヤーエンジン,長崎市,5
37.91634,139.05556,車両故障,道路(その他),曇,リヤーエンジン,新潟市,8
42.98916,141.45107,車内,道路(その他),晴れ,リヤーエンジン,札幌市,5
42.5684,140.78159,車両故障,道路(その他),晴れ,トラクタ,虻田郡洞爺湖町,7
35.87267,139.67099,死傷,道路(その他),晴れ,バン,さいたま市,10
43.83287,142.25369,車両故障,道路(高速自動車国道),雪,トラクタ,旭川市,9
36.54924,136.64674,車内,道路(その他),晴れ,リヤーエンジン,金沢市,5
43.0727,143.01396,転落,道路(その他),その他,バン,河東郡鹿追町,10
35.67313,140.00557,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,習志野市,7
35.41172,139.31216,車両故障,道路(高速自動車国道),曇,リヤーエンジン,伊勢原市,8
34.64216,135.60161,死傷,道路(その他),晴れ,バン,八尾市,10
35.69044,137.59201,衝突,道路(その他),曇,トラクタ,木曽郡大桑村,9
36.0654,136.21364,衝突,道路(その他),晴れ,箱型,順化２丁目...,9
35.61037,140.19081,死傷,道路(その他),晴れ,キャブオーバ,若葉区,10
35.71992,139.99046,車両故障,道路(その他),晴れ,リヤーエンジン,船橋市,7
35.85569,139.49721,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,ふじみ野市,7
35.0104,135.76773,車両故障,道路(その他),晴れ,リヤーエンジン,京都市,7
36.70392,137.36143,車内,道路(その他),晴れ,ステーションワゴン,中新川郡上市,4
38.28615,140.81645,車両故障,道路(その他),晴れ,リヤーエンジン,仙台市,7
36.40593,136.42084,車両故障,道路(その他),晴れ,リヤーエンジン,小松市,7
35.60971,139.55345,車両故障,道路(その他),晴れ,リヤーエンジン,川崎市,7
34.70806,135.50125,火災,道路(その他),曇,箱型,大阪市,9
35.02401,135.7928,車両故障,道路(その他),晴れ,リヤーエンジン,京都市,7
42.78392,141.69594,車両故障,道路(その他),曇,トラクタ,千歳市,7
37.42197,138.86327,車内,道路(その他),曇,ステーションワゴン,長岡市,5
35.11389,136.86356,車内,道路(その他),雨,リヤーエンジン,名古屋市,6
43.72533,143.74167,衝突,道路(その他),晴れ,リヤーエンジン,常呂郡訓子府町,9
35.98112,139.73694,健康起因,その他の場所,曇,冷蔵冷凍車,春日部市,6
37.87408,138.97165,車両故障,道路(その他),曇,リヤーエンジン,新潟市,8
43.16859,141.05856,車両故障,道路(高速自動車国道),曇,リヤーエンジン,小樽市,8
35.0041,136.08469,火災,道路(高速自動車国道),晴れ,トラクタ,湖南市,9
35.73934,139.65359,車両故障,道路(その他),曇,リヤーエンジン,練馬区,8
37.42236,138.62244,車両故障,道路(高速自動車国道),曇,キャブオーバ,刈羽郡刈羽村,7
35.14314,138.83672,車両故障,その他の場所,晴れ,ダンプ,沼津市,8
35.33665,139.62444,衝突,道路(その他),曇,ステーションワゴン,横浜市,9
36.26573,139.29681,衝突,道路(その他),晴れ,冷蔵冷凍車,太田市,9
39.34104,140.4705,交通障害,道路(高速自動車国道),曇,バン,横手市,7
36.96222,138.22148,衝突,道路(高速自動車国道),晴れ,トラクタ,上越市,9
39.34104,140.4705,交通障害,道路(高速自動車国道),曇,バン,横手市,7
39.77496,141.12622,転覆,道路(高速自動車国道),雨,冷蔵冷凍車,滝沢市,10
39.30559,141.03056,死傷,その他の場所,雨,バン,北上市,10
39.30559,141.03056,死傷,その他の場所,晴れ,キャブオーバ,北上市,10
35.00496,135.74617,車両故障,道路(その他),晴れ,リヤーエンジン,京都市,7
35.44469,139.6422,車両故障,道路(自動車専用道路等),晴れ,リヤーエンジン,横浜市,7
31.32943,130.96233,転落,道路(その他),晴れ,トラクタ,肝属郡肝付町,9
35.05125,138.50787,転覆,その他の場所,晴れ,トラクタ,静岡市,9
36.23672,139.17828,衝突,道路(その他),晴れ,現金輸送車,本庄市,10
36.54059,139.86119,車内,道路(その他),晴れ,リヤーエンジン,宇都宮市,5
34.66653,135.49474,車両故障,その他の場所,晴れ,リヤーエンジン,大阪市,7
39.38861,141.11685,車両故障,道路(高速自動車国道),雨,リヤーエンジン,花巻市,8
35.12883,138.91544,車内,道路(その他),晴れ,リヤーエンジン,三島市,5
38.36602,140.37952,車両故障,道路(自動車専用道路等),曇,バン,天童市,7
35.11743,136.93799,車両故障,その他の場所,晴れ,リヤーエンジン,名古屋市,7
43.05084,141.30147,車両故障,道路(その他),雪,リヤーエンジン,札幌市,9
35.69764,139.78564,救護違反,道路(その他),晴れ,箱型,台東区,7
37.90159,139.021,車両故障,その他の場所,曇,リヤーエンジン,新潟市,8
32.21025,130.44377,健康起因,道路(その他),曇,ステーションワゴン,水俣市,6
40.05938,141.02501,交通障害,道路(高速自動車国道),雪,冷蔵冷凍車,八幡平市,9
39.95651,141.07112,衝突,道路(高速自動車国道),雪,冷蔵冷凍車,八幡平市,10
26.16646,127.69662,車内,その他の場所,晴れ,ステーションワゴン,豊見城市,4
35.62114,140.17395,車両故障,道路(その他),曇,リヤーエンジン,千葉市,8
35.61961,139.56212,車両故障,道路(その他),晴れ,リヤーエンジン,川崎市,7
40.22802,140.65434,転覆,道路(その他),曇,バン,大館市,9
40.72787,141.25789,転覆,道路(その他),雪,冷蔵冷凍車,上北郡東北町,10
35.56305,139.55121,車両故障,道路(その他),晴れ,リヤーエンジン,横浜市,7
31.78667,130.31226,死傷,道路(その他),晴れ,タンク車,薩摩川内市,10
35.0984,137.01125,車内,道路(その他),曇,リヤーエンジン,名古屋市,6
36.31831,138.47508,車両故障,道路(高速自動車国道),曇,リヤーエンジン,小諸市,8
37.1757,140.45177,転覆,道路(その他),曇,バン,石川郡石川町,9
42.39829,141.08041,転覆,道路(高速自動車国道),雪,ステーションワゴン,登別市,10
35.17461,136.91359,車内,道路(その他),晴れ,リヤーエンジン,名古屋市,5
35.16794,136.89696,車内,その他の場所,晴れ,リヤーエンジン,名古屋市,5
37.02987,140.37959,車両故障,道路(その他),雪,リヤーエンジン,東白川郡棚倉町,9
43.52919,142.18648,車両故障,その他の場所,曇,リヤーエンジン,芦別市,8
36.22423,139.98572,転覆,道路(その他),雪,バン,下妻市,10
35.46169,139.43715,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,綾瀬市,7
36.34831,138.59697,車両故障,その他の場所,曇,リヤーエンジン,北佐久郡蓼科町,8
35.9794,140.14954,衝突,道路(その他),晴れ,冷蔵冷凍車,牛久中根２...,9
38.81656,139.79742,衝突,道路(その他),晴れ,箱型,酒田市,9
35.2424,136.89409,死傷,道路(その他),晴れ,冷蔵冷凍車,北名古屋市,10
35.02161,135.99799,健康起因,道路(高速自動車国道),曇,リヤーエンジン,栗東市,6
35.00234,135.77579,車両故障,道路(その他),雨,リヤーエンジン,京都市,8
35.68636,139.78813,交通障害,道路(自動車専用道路等),晴れ,バン,中央区,7
34.7262,137.85252,死傷,道路(高速自動車国道),曇,バン,磐田市,10
35.74372,139.14148,車両故障,その他の場所,曇,リヤーエンジン,西多摩郡檜原村,8
35.76015,139.59067,火災,道路(高速自動車国道),曇,トラクタ,練馬区,9
35.69217,139.74962,交通障害,道路(自動車専用道路等),晴れ,バン,千代田区,7
37.03902,137.86266,衝突,道路(高速自動車国道),晴れ,バン,糸魚川市,9
35.14309,136.85478,健康起因,その他の場所,晴れ,リヤーエンジン,名古屋市,6
36.08356,140.07648,健康起因,道路(その他),晴れ,リヤーエンジン,つくば市,6
42.87533,143.01202,衝突,道路(その他),晴れ,リヤーエンジン,河西郡芽室町,9
35.68171,139.688,車両故障,道路(その他),晴れ,リヤーエンジン,渋谷区,7
35.67678,139.6418,車両故障,道路(高速自動車国道),晴れ,リヤーエンジン,杉並区,7
37.30461,139.89029,衝突,道路(その他),曇,バン,南会津郡下郷町,9
35.53028,139.69896,車両故障,その他の場所,晴れ,リヤーエンジン,川崎市,7
35.77704,139.3015,車両故障,その他の場所,曇,リヤーエンジン,羽村,8
32.79068,129.87459,車内,道路(その他),曇,箱型,長崎市,5
37.57965,138.90306,火災,道路(その他),雪,冷蔵冷凍車,三条市,10
34.57369,135.58432,死傷,道路(その他),晴れ,冷蔵冷凍車,羽曳野市,10
37.3317,140.36238,死傷,道路(その他),晴れ,バン,須賀川市,10
36.38014,139.10854,車両故障,道路(自動車専用道路等),晴れ,リヤーエンジン,前橋市,7
36.59651,139.04036,衝突,道路(その他),晴れ,キャブオーバ,沼田市,9
35.89603,139.90929,車両故障,道路(その他),晴れ,リヤーエンジン,流山市,7
39.71703,140.12755,健康起因,道路(その他),曇,リヤーエンジン,秋田市,6
35.67905,139.62904,車両故障,道路(その他),晴れ,リヤーエンジン,杉並区,7
33.20522,130.07286,転覆,道路(その他),晴れ,トラクタ,武雄市,9
33.21249,131.69881,衝突,道路(その他),晴れ,トラクタ,大分市,9
36.35027,139.22188,火災,道路(高速自動車国道),晴れ,ダンプ,伊勢崎市,10
35.78071,139.65038,死傷,道路(その他),晴れ,冷蔵冷凍車,板橋区,10
36.39204,140.53769,車両故障,道路(その他),晴れ,リヤーエンジン,ひたちなか市,7
35.68764,139.48958,車内,道路(その他),晴れ,リヤーエンジン,府中市,5
35.66921,139.5762,車内,道路(その他),晴れ,リヤーエンジン,三鷹市,5
35.53564,139.44934,車内,道路(その他),晴れ,箱型,町田市,5
32.50716,130.62128,車両故障,その他の場所,曇,トラクタ,八代市,7
43.01589,141.38884,車両故障,その他の場所,雪,リヤーエンジン,札幌市,9
38.19044,140.92502,車両故障,その他の場所,晴れ,リヤーエンジン,仙台市,7
34.91418,138.86317,車両故障,道路(その他),曇,リヤーエンジン,伊豆市,8
34.82,136.16914,転落,道路(その他),曇,キャブオーバ,伊賀市,9
34.45679,135.44963,車両故障,道路(その他),晴れ,リヤーエンジン,和泉市,7
43.47547,141.90318,車両故障,道路(その他),曇,リヤーエンジン,砂川市,8
35.00554,135.7596,車両故障,道路(その他),晴れ,リヤーエンジン,京都市,7
38.83115,141.24191,転落,道路(その他),晴れ,ダンプ,一関市,10
35.78646,139.47923,車内,道路(その他),晴れ,リヤーエンジン,所沢市,5
43.18873,141.80411,車両故障,道路(高速自動車国道),曇,リヤーエンジン,岩見沢市,8
35.60196,139.5081,車両故障,その他の場所,晴れ,リヤーエンジン,川崎市,7
34.57894,135.54974,死傷,道路(その他),晴れ,冷蔵冷凍車,松原市,10
35.58254,135.13037,死傷,道路(その他),曇,ダンプ,京丹後市,10
35.26835,139.1949,衝突,道路(その他),曇,箱型,小田原市,9
35.73516,139.54596,車両故障,道路(その他),晴れ,リヤーエンジン,西東京市,7
37.19101,140.3313,衝突,道路(その他),晴れ,バン,西白河郡矢吹町,9
