調査年 コード,調査年,地域 コード,地域,/項目,A6103_流出人口（県内他市区町村で従業・通学している人口）【人】,注釈,lat,lon,市町村
2020100000,2020年度,5214,秋田県 にかほ市,,"3,088",,39.203003,139.907806,にかほ市
2020100000,2020年度,5215,秋田県 仙北市,,"2,421",,39.699993,140.730576,仙北市
2020100000,2020年度,5303,秋田県 小坂町,,828,,40.333076,140.736099,小坂町
2020100000,2020年度,5327,秋田県 上小阿仁村,,337,,40.063339,140.2957,上小阿仁村
2020100000,2020年度,5346,秋田県 藤里町,,629,,40.278316,140.261719,藤里町
2020100000,2020年度,5348,秋田県 三種町,,"3,058",,40.101662,140.005005,三種町
2020100000,2020年度,5349,秋田県 八峰町,,"1,389",,40.318649,140.038574,八峰町
2020100000,2020年度,5361,秋田県 五城目町,,"1,921",,39.94389,140.111649,五城目町
2020100000,2020年度,5363,秋田県 八郎潟町,,"1,616",,39.94902,140.073364,八郎潟町
2020100000,2020年度,5366,秋田県 井川町,,"1,420",,39.914104,140.081512,井川町
2020100000,2020年度,5368,秋田県 大潟村,,380,,40.017773,139.960007,大潟村
2020100000,2020年度,5434,秋田県 美郷町,,"4,971",,39.461586,140.582123,美郷町
2020100000,2020年度,5463,秋田県 羽後町,,"2,949",,39.19931,140.412964,羽後町
2020100000,2020年度,5464,秋田県 東成瀬村,,607,,39.17905,140.648956,東成瀬村
2020100000,2020年度,6201,山形県 山形市,,"18,662",,38.255459,140.339767,山形市
2020100000,2020年度,6202,山形県 米沢市,,"4,421",,37.921867,140.116135,米沢市
2020100000,2020年度,6203,山形県 鶴岡市,,"6,517",,38.727219,139.826675,鶴岡市
2020100000,2020年度,6204,山形県 酒田市,,"7,183",,38.914639,139.836548,酒田市
2020100000,2020年度,6205,山形県 新庄市,,"3,296",,38.765007,140.30162,新庄市
2020100000,2020年度,6206,山形県 寒河江市,,"10,006",,38.380974,140.276169,寒河江市
2020100000,2020年度,6207,山形県 上山市,,"6,693",,38.149628,140.267899,上山市
2020100000,2020年度,6208,山形県 村山市,,"5,775",,38.483383,140.380386,村山市
2020100000,2020年度,6209,山形県 長井市,,"4,343",,38.106087,140.033951,長井市
2020100000,2020年度,6210,山形県 天童市,,"15,524",,38.36224,140.37793,天童市
2020100000,2020年度,6211,山形県 東根市,,"10,003",,38.431381,140.391129,東根市
2020100000,2020年度,6212,山形県 尾花沢市,,"2,536",,38.601078,140.406845,尾花沢市
2020100000,2020年度,6213,山形県 南陽市,,"6,736",,38.055111,140.148392,南陽市
2020100000,2020年度,6301,山形県 山辺町,,"5,017",,38.289169,140.262344,山辺町
2020100000,2020年度,6302,山形県 中山町,,"4,083",,38.333164,140.283066,中山町
2020100000,2020年度,6321,山形県 河北町,,"5,267",,38.426632,140.31459,河北町
2020100000,2020年度,6322,山形県 西川町,,"1,313",,38.426502,140.147385,西川町
2020100000,2020年度,6323,山形県 朝日町,,"1,475",,38.299164,140.145859,朝日町
2020100000,2020年度,6324,山形県 大江町,,"2,316",,38.380699,140.206772,大江町
2020100000,2020年度,6341,山形県 大石田町,,"1,940",,38.593826,140.372742,大石田町
2020100000,2020年度,6361,山形県 金山町,,"1,215",,38.883446,140.339417,金山町
2020100000,2020年度,6362,山形県 最上町,,"1,083",,38.758453,140.519348,最上町
2020100000,2020年度,6363,山形県 舟形町,,"1,335",,38.691456,140.320221,舟形町
2020100000,2020年度,6364,山形県 真室川町,,"1,666",,38.856915,140.251572,真室川町
2020100000,2020年度,6365,山形県 大蔵村,,814,,38.70414,140.230408,大蔵村
2020100000,2020年度,6366,山形県 鮭川村,,"1,072",,38.796432,140.221985,鮭川村
2020100000,2020年度,6367,山形県 戸沢村,,"1,087",,38.737648,140.143631,戸沢村
2020100000,2020年度,6381,山形県 高畠町,,"6,181",,38.002731,140.189224,高畠町
2020100000,2020年度,6382,山形県 川西町,,"3,841",,38.005203,140.053177,川西町
2020100000,2020年度,6401,山形県 小国町,,327,,38.061611,139.743408,小国町
2020100000,2020年度,6402,山形県 白鷹町,,"2,767",,38.183582,140.098221,白鷹町
2020100000,2020年度,6403,山形県 飯豊町,,"1,783",,38.045708,139.987579,飯豊町
2020100000,2020年度,6426,山形県 三川町,,"2,430",,38.794514,139.849686,三川町
2020100000,2020年度,6428,山形県 庄内町,,"5,835",,38.84956,139.904037,庄内町
2020100000,2020年度,6461,山形県 遊佐町,,"3,298",,39.014835,139.908661,遊佐町
2020100000,2020年度,7201,福島県 福島市,,"15,511",,37.76083,140.474747,福島市
2020100000,2020年度,7202,福島県 会津若松市,,"8,188",,37.490105,139.92804,会津若松市
2020100000,2020年度,7203,福島県 郡山市,,"20,912",,37.40044,140.359634,郡山市
2020100000,2020年度,7204,福島県 いわき市,,"8,723",,37.050453,140.887726,いわき市
2020100000,2020年度,7205,福島県 白河市,,"8,994",,37.126343,140.210953,白河市
2020100000,2020年度,7207,福島県 須賀川市,,"14,863",,37.286934,140.372574,須賀川市
2020100000,2020年度,7208,福島県 喜多方市,,"6,219",,37.651302,139.874695,喜多方市
2020100000,2020年度,7209,福島県 相馬市,,"4,064",,37.79726,140.91893,相馬市
2020100000,2020年度,7210,福島県 二本松市,,"10,047",,37.584858,140.431213,二本松市
2020100000,2020年度,7211,福島県 田村市,,"6,225",,37.440639,140.576324,田村市
2020100000,2020年度,7212,福島県 南相馬市,,"4,251",,37.64217,140.957352,南相馬市
2020100000,2020年度,7213,福島県 伊達市,,"12,228",,37.819103,140.562958,伊達市
2020100000,2020年度,7214,福島県 本宮市,,"7,826",,37.513176,140.393875,本宮市
2020100000,2020年度,7301,福島県 桑折町,,"3,203",,37.854652,140.520798,桑折町
2020100000,2020年度,7303,福島県 国見町,,"2,394",,37.876781,140.549255,国見町
2020100000,2020年度,7308,福島県 川俣町,,"2,220",,37.66507,140.598297,川俣町
2020100000,2020年度,7322,福島県 大玉村,,"3,200",,37.534363,140.371109,大玉村
2020100000,2020年度,7342,福島県 鏡石町,,"3,930",,37.252823,140.34343,鏡石町
2020100000,2020年度,7344,福島県 天栄村,,"1,642",,37.255424,140.247192,天栄村
2020100000,2020年度,7362,福島県 下郷町,,939,,37.255554,139.872238,下郷町
2020100000,2020年度,7364,福島県 檜枝岐村,,7,,37.024166,139.388962,檜枝岐村
2020100000,2020年度,7367,福島県 只見町,,186,,37.348717,139.315842,只見町
2020100000,2020年度,7368,福島県 南会津町,,821,,37.200378,139.773911,南会津町
2020100000,2020年度,7402,福島県 北塩原村,,621,,37.655678,139.937637,北塩原村
2020100000,2020年度,7405,福島県 西会津町,,727,,37.587402,139.649307,西会津町
2020100000,2020年度,7407,福島県 磐梯町,,863,,37.562065,139.988663,磐梯町
2020100000,2020年度,7408,福島県 猪苗代町,,"2,250",,37.557777,140.104736,猪苗代町
2020100000,2020年度,7421,福島県 会津坂下町,,"3,786",,37.561474,139.821701,会津坂下町
2020100000,2020年度,7422,福島県 湯川村,,"1,074",,37.565273,139.886871,湯川村
2020100000,2020年度,7423,福島県 柳津町,,669,,37.526062,139.719604,柳津町
2020100000,2020年度,7444,福島県 三島町,,219,,37.470276,139.644455,三島町
2020100000,2020年度,7445,福島県 金山町,,79,,37.453732,139.524643,金山町
2020100000,2020年度,7446,福島県 昭和村,,57,,37.335464,139.610687,昭和村
2020100000,2020年度,7447,福島県 会津美里町,,"5,250",,37.465164,139.834564,会津美里町
2020100000,2020年度,7461,福島県 西郷村,,"4,525",,37.141754,140.155396,西郷村
2020100000,2020年度,7464,福島県 泉崎村,,"1,676",,37.153801,140.303345,泉崎村
2020100000,2020年度,7465,福島県 中島村,,"1,749",,37.148819,140.350204,中島村
2020100000,2020年度,7466,福島県 矢吹町,,"4,309",,37.201244,140.338638,矢吹町
2020100000,2020年度,7481,福島県 棚倉町,,"3,044",,37.029892,140.379669,棚倉町
2020100000,2020年度,7482,福島県 矢祭町,,868,,36.871326,140.424789,矢祭町
2020100000,2020年度,7483,福島県 塙町,,"1,516",,36.956879,140.409805,塙町
2020100000,2020年度,7484,福島県 鮫川村,,813,,37.042374,140.509689,鮫川村
2020100000,2020年度,7501,福島県 石川町,,"2,991",,37.157085,140.446716,石川町
2020100000,2020年度,7502,福島県 玉川村,,"2,058",,37.210728,140.409027,玉川村
2020100000,2020年度,7503,福島県 平田村,,"1,497",,37.221985,140.575653,平田村
2020100000,2020年度,7504,福島県 浅川町,,"1,880",,37.080986,140.412827,浅川町
2020100000,2020年度,7505,福島県 古殿町,,993,,37.089241,140.555801,古殿町
2020100000,2020年度,7521,福島県 三春町,,"4,872",,37.440498,140.493393,三春町
2020100000,2020年度,7522,福島県 小野町,,"1,916",,37.286922,140.626282,小野町
2020100000,2020年度,7541,福島県 広野町,,"1,210",,37.214436,140.994614,広野町
2020100000,2020年度,7542,福島県 楢葉町,,663,,37.282574,140.993484,楢葉町
2020100000,2020年度,7543,福島県 富岡町,,504,,37.345474,141.008682,富岡町
2020100000,2020年度,7544,福島県 川内村,,186,,37.33765,140.809387,川内村
2020100000,2020年度,7545,福島県 大熊町,,22,,37.381847,140.95842,大熊町
2020100000,2020年度,7546,福島県 双葉町,,0,,37.452904,141.006378,双葉町
2020100000,2020年度,7547,福島県 浪江町,,168,,37.494492,141.000748,浪江町
2020100000,2020年度,7548,福島県 葛尾村,,52,,37.503544,140.764343,葛尾村
2020100000,2020年度,7561,福島県 新地町,,"1,666",,37.876324,140.919617,新地町
2020100000,2020年度,7564,福島県 飯舘村,,125,,37.679043,140.735199,飯舘村
2020100000,2020年度,8201,茨城県 水戸市,,"35,546",,36.365852,140.471588,水戸市
2020100000,2020年度,8202,茨城県 日立市,,"15,077",,36.599152,140.65062,日立市
2020100000,2020年度,8203,茨城県 土浦市,,"24,264",,36.078354,140.204193,土浦市
2020100000,2020年度,8204,茨城県 古河市,,"9,172",,36.178242,139.75502,古河市
2020100000,2020年度,8205,茨城県 石岡市,,"15,074",,36.190453,140.286957,石岡市
2020100000,2020年度,8207,茨城県 結城市,,"6,484",,36.289623,139.871475,結城市
2020100000,2020年度,8208,茨城県 龍ケ崎市,,"13,109",,35.911667,140.18222,龍ケ崎市
2020100000,2020年度,8210,茨城県 下妻市,,"9,899",,36.184387,139.968231,下妻市
2020100000,2020年度,8211,茨城県 常総市,,"12,475",,36.023487,139.993683,常総市
2020100000,2020年度,8212,茨城県 常陸太田市,,"12,435",,36.53833,140.531128,常陸太田市
2020100000,2020年度,8214,茨城県 高萩市,,"6,709",,36.713673,140.709503,高萩市
2020100000,2020年度,8215,茨城県 北茨城市,,"5,648",,36.801899,140.751007,北茨城市
2020100000,2020年度,8216,茨城県 笠間市,,"15,887",,36.345196,140.30426,笠間市
2020100000,2020年度,8217,茨城県 取手市,,"11,501",,35.911461,140.050354,取手市
2020100000,2020年度,8219,茨城県 牛久市,,"18,614",,35.979355,140.149597,牛久市
2020100000,2020年度,8220,茨城県 つくば市,,"30,351",,36.083611,140.076385,つくば市
2020100000,2020年度,8221,茨城県 ひたちなか市,,"31,354",,36.39669,140.534729,ひたちなか市
2020100000,2020年度,8222,茨城県 鹿嶋市,,"8,864",,35.965702,140.644791,鹿嶋市
2020100000,2020年度,8223,茨城県 潮来市,,"6,306",,35.947117,140.555405,潮来市
2020100000,2020年度,8224,茨城県 守谷市,,"10,855",,35.951389,139.975555,守谷市
2020100000,2020年度,8225,茨城県 常陸大宮市,,"7,269",,36.5425,140.410843,常陸大宮市
2020100000,2020年度,8226,茨城県 那珂市,,"16,938",,36.457436,140.486801,那珂市
2020100000,2020年度,8227,茨城県 筑西市,,"14,183",,36.305267,139.979401,筑西市
2020100000,2020年度,8228,茨城県 坂東市,,"9,710",,36.048199,139.88887,坂東市
2020100000,2020年度,8229,茨城県 稲敷市,,"6,800",,35.97298,140.303604,稲敷市
2020100000,2020年度,8230,茨城県 かすみがうら市,,"12,166",,36.151821,140.237122,かすみがうら市
2020100000,2020年度,8231,茨城県 桜川市,,"8,342",,36.327339,140.090607,桜川市
2020100000,2020年度,8232,茨城県 神栖市,,"6,365",,35.889961,140.664566,神栖市
2020100000,2020年度,8233,茨城県 行方市,,"6,945",,35.990482,140.489014,行方市
2020100000,2020年度,8234,茨城県 鉾田市,,"8,302",,36.158607,140.516403,鉾田市
2020100000,2020年度,8235,茨城県 つくばみらい市,,"11,394",,35.962669,140.036697,つくばみらい市
2020100000,2020年度,8236,茨城県 小美玉市,,"11,855",,36.239315,140.352585,小美玉市
2020100000,2020年度,8302,茨城県 茨城町,,"9,410",,36.286942,140.424728,茨城町
2020100000,2020年度,8309,茨城県 大洗町,,"3,958",,36.313343,140.574875,大洗町
2020100000,2020年度,8310,茨城県 城里町,,"5,659",,36.47924,140.376328,城里町
2020100000,2020年度,8341,茨城県 東海村,,"10,688",,36.472927,140.566223,東海村
2020100000,2020年度,8364,茨城県 大子町,,"1,514",,36.764416,140.363434,大子町
2020100000,2020年度,8442,茨城県 美浦村,,"3,657",,36.004578,140.301956,美浦村
2020100000,2020年度,8443,茨城県 阿見町,,"12,575",,36.03083,140.215012,阿見町
2020100000,2020年度,8447,茨城県 河内町,,"1,670",,35.88472,140.244446,河内町
2020100000,2020年度,8521,茨城県 八千代町,,"5,494",,36.181648,139.891174,八千代町
2020100000,2020年度,8542,茨城県 五霞町,,408,,36.11412,139.745972,五霞町
2020100000,2020年度,8546,茨城県 境町,,"4,604",,36.108456,139.794952,境町
2020100000,2020年度,8564,茨城県 利根町,,"2,315",,35.857769,140.13913,利根町
2020100000,2020年度,9201,栃木県 宇都宮市,,"47,724",,36.555115,139.882599,宇都宮市
2020100000,2020年度,9202,栃木県 足利市,,"6,687",,36.340149,139.449753,足利市
2020100000,2020年度,9203,栃木県 栃木市,,"22,918",,36.382435,139.7341,栃木市
2020100000,2020年度,9204,栃木県 佐野市,,"11,651",,36.314484,139.578415,佐野市
2020100000,2020年度,9205,栃木県 鹿沼市,,"15,856",,36.566681,139.745041,鹿沼市
2020100000,2020年度,9206,栃木県 日光市,,"9,045",,36.720013,139.697617,日光市
2020100000,2020年度,9208,栃木県 小山市,,"18,668",,36.314495,139.800781,小山市
2020100000,2020年度,9209,栃木県 真岡市,,"13,011",,36.440514,140.012451,真岡市
2020100000,2020年度,9210,栃木県 大田原市,,"12,257",,36.870922,140.015839,大田原市
2020100000,2020年度,9211,栃木県 矢板市,,"7,985",,36.806667,139.924179,矢板市
2020100000,2020年度,9213,栃木県 那須塩原市,,"18,844",,36.961666,140.046127,那須塩原市
2020100000,2020年度,9214,栃木県 さくら市,,"12,157",,36.685276,139.9664,さくら市
2020100000,2020年度,9215,栃木県 那須烏山市,,"5,375",,36.656918,140.151459,那須烏山市
2020100000,2020年度,9216,栃木県 下野市,,"15,743",,36.395294,139.852005,下野市
2020100000,2020年度,9301,栃木県 上三川町,,"9,266",,36.439293,139.909897,上三川町
2020100000,2020年度,9342,栃木県 益子町,,"6,097",,36.467407,140.093384,益子町
2020100000,2020年度,9343,栃木県 茂木町,,"2,702",,36.532135,140.187576,茂木町
2020100000,2020年度,9344,栃木県 市貝町,,"3,870",,36.543217,140.102127,市貝町
2020100000,2020年度,9345,栃木県 芳賀町,,"4,173",,36.548256,140.058197,芳賀町
2020100000,2020年度,9361,栃木県 壬生町,,"11,017",,36.442177,139.814667,壬生町
2020100000,2020年度,9364,栃木県 野木町,,"2,967",,36.233215,139.740799,野木町
2020100000,2020年度,9384,栃木県 塩谷町,,"3,064",,36.778896,139.856949,塩谷町
2020100000,2020年度,9386,栃木県 高根沢町,,"9,590",,36.630997,139.986664,高根沢町
2020100000,2020年度,9407,栃木県 那須町,,"3,620",,37.01976,140.121017,那須町
2020100000,2020年度,9411,栃木県 那珂川町,,"3,520",,36.736267,140.172318,那珂川町
2020100000,2020年度,10201,群馬県 前橋市,,"46,194",,36.389462,139.063461,前橋市
2020100000,2020年度,10202,群馬県 高崎市,,"49,455",,36.321964,139.003281,高崎市
2020100000,2020年度,10203,群馬県 桐生市,,"18,584",,36.405743,139.330826,桐生市
2020100000,2020年度,10204,群馬県 伊勢崎市,,"35,653",,36.311386,139.196671,伊勢崎市
2020100000,2020年度,10205,群馬県 太田市,,"24,294",,36.291157,139.375504,太田市
2020100000,2020年度,10206,群馬県 沼田市,,"6,703",,36.643967,139.042801,沼田市
2020100000,2020年度,10207,群馬県 館林市,,"10,679",,36.244839,139.542252,館林市
2020100000,2020年度,10208,群馬県 渋川市,,"14,602",,36.489445,139.000565,渋川市
2020100000,2020年度,10209,群馬県 藤岡市,,"11,820",,36.25861,139.074722,藤岡市
2020100000,2020年度,10210,群馬県 富岡市,,"8,246",,36.259815,138.889526,富岡市
